article_id,publication_year,journal_name,title,classification,classification_note,matched_rules,baseline_or_bau_signal,stress_case_signal,high_emissions_signal,projection_signal,default_future_signal,core_terms,manual_review_status,manual_review_notes
https://openalex.org/W3010957754,2020,Environmental Research Letters,Warmer climate projections in EC-Earth3-Veg: the role of changes in the greenhouse gas concentrations from CMIP5 to CMIP6,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,cmip6;radiative_forcing;rcp85;ssp585,not_reviewed,
https://openalex.org/W3032962407,2020,Environmental Research Letters,Will climate change make Chinese people more comfortable? A scenario analysis based on the weather preference index,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3093488658,2020,Regional Environmental Change,Climate change and the future of endemic flora in the South Western Alps: relationships between niche properties and extinction risk,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal;default_future_signal,False,True,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3024017728,2020,Regional Environmental Change,"Future distribution of invasive weed species across the major road network in the state of Montana, USA",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3105532038,2020,Regional Environmental Change,"High genetic diversity and low future habitat suitability: will Cupressus atlantica, endemic to the High Atlas, survive under climate change?",stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal,False,True,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3034017028,2020,Weather Climate and Society,Exploring Climate Change Threats to Beach Tourism Destinations: Application of the Hazard–Activity Pairs Methodology to South Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3081776542,2020,Weather Climate and Society,The Nonlinear Impacts of Global Warming on Regional Economic Production: An Empirical Analysis from China,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3182016287,2021,Climate Risk Management,Climate change impact assessment on grape growth and wine production in the Okanagan Valley (Canada),ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3171524012,2021,Climate Risk Management,"Climate change, precipitation shifts and early summer drought: An irrigation tipping point for Finnish farmers?",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3127748576,2021,Climate Risk Management,Future climate risk to UK agriculture from compound events,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3200264845,2021,Climate Risk Management,Increased risk of extreme heat to European roads and railways with global warming,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3197522516,2021,Climate Risk Management,Long-term sea-level rise necessitates a commitment to adaptation: A first order assessment,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal,False,True,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3120013059,2021,Climate Risk Management,"Modelling hydrological processes under climate change scenarios in the Jemma sub-basin of upper Blue Nile Basin, Ethiopia",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3200911246,2021,Climate Risk Management,Predicting suitable habitats of ginkgo biloba L. fruit forests in China,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3132846592,2021,Climate Risk Management,Quantifying erosion hazards and economic damage to critical infrastructure in river catchments: Impact of a warming climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3155421961,2021,Climatic Change,Climate change impacts on rainfed maize yields in Zambia under conventional and optimized crop management,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3123237692,2021,Climatic Change,Climatic impacts on water resources in a tropical catchment in Uganda and adaptation measures proposed by resident stakeholders,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3184100532,2021,Climatic Change,Combining socio-economic and climate projections to assess heat risk,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3156513253,2021,Climatic Change,Past and future snowmelt trends in the Swiss Alps: the role of temperature and snowpack,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W3163721336,2021,Climatic Change,Unpacking future climate extremes and their sectoral implications in western Nepal,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4200576580,2021,Climatic Change,Warm winters challenge the cultivation of temperate species in South America—a spatial analysis of chill accumulation,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3195395754,2021,Earth s Future,Climate Change Increases Nitrogen Concentration in Rice With Low Nitrogen Use Efficiency,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3170513682,2021,Earth s Future,Economic Shock in a Climate Scenario and Its Impact on Surface Temperatures,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3188155848,2021,Earth s Future,Ensemble Drought Exposure Projection for Multifactorial Interactive Effects of Climate Change and Population Dynamics: Application to the Pearl River Basin,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3161972058,2021,Earth s Future,Estimation of Oceanic and Land Carbon Sinks Based on the Most Recent Oxygen Budget,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3210864089,2021,Earth s Future,Evolving Tropical Cyclone Tracks in the North Atlantic in a Warming Climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3155329017,2021,Earth s Future,From Flood to Drip Irrigation Under Climate Change: Impacts on Evapotranspiration and Groundwater Recharge in the Mediterranean Region of Valencia (Spain),ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3129578752,2021,Earth s Future,Future Changes in the Frequency and Destructiveness of Landfalling Tropical Cyclones Over East Asia Projected by High‐Resolution AGCMs,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3159031554,2021,Earth s Future,Global CO<sub>2</sub>Consumption by Silicate Rock Chemical Weathering: Its Past and Future,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3170264354,2021,Earth s Future,Introducing NARCliM1.5: Evaluating the Performance of Regional Climate Projections for Southeast Australia for 1950–2100,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3162176936,2021,Earth s Future,Mapping the Vulnerability of Arctic Wetlands to Global Warming,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3114128624,2021,Earth s Future,Projected Changes to Cool‐Season Storm Tides in the 21st Century Along the Northeastern United States Coast,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3198529727,2021,Earth s Future,Reduced Rainfall in Future Heavy Precipitation Events Related to Contracted Rain Area Despite Increased Rain Rate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3081976757,2021,Earth s Future,SSP‐Based Land‐Use Change Scenarios: A Critical Uncertainty in Future Regional Climate Change Projections,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3186504355,2021,Earth s Future,Significant Reductions in Crop Yields From Air Pollution and Heat Stress in the United States,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3141188744,2021,Earth s Future,Uncovering the Past and Future Climate Drivers of Wheat Yield Shocks in Europe With Machine Learning,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3191019768,2021,Earth s Future,Vatnajökull Mass Loss Under Solar Geoengineering Due to the North Atlantic Meridional Overturning Circulation,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3214428048,2021,Environmental Research Letters,Added value of high-resolution climate projections over South Korea on the scaling of precipitation with temperature,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3209702765,2021,Environmental Research Letters,Aerosol-modulated heat stress in the present and future climate of India,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,radiative_forcing;rcp85,not_reviewed,
https://openalex.org/W3182369159,2021,Environmental Research Letters,Assessing the impact of climate change on soil erosion in East Africa using a convection-permitting climate model,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3155260873,2021,Environmental Research Letters,Augmenting the spatial resolution of climate-change temperature projections for city planners and local decision makers,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3122585005,2021,Environmental Research Letters,Changes in precipitation and air temperature contribute comparably to permafrost degradation in a warmer climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3124775559,2021,Environmental Research Letters,Climate change reduces winter overland travel across the Pan-Arctic even under low-end global warming scenarios,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W3118539616,2021,Environmental Research Letters,Climate impact and adaptation to heat and drought stress of regional and global wheat production,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3197554799,2021,Environmental Research Letters,Ecosystem carbon balance in the Hawaiian Islands under different scenarios of future climate and land use change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,radiative_forcing;rcp85,not_reviewed,
https://openalex.org/W3164275934,2021,Environmental Research Letters,"Emergency department visits and associated healthcare costs attributable to increasing temperature in the context of climate change in Perth, Western Australia, 2012–2019",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3183213303,2021,Environmental Research Letters,"Empirical estimation of weather-driven yield shocks using biophysical characteristics for U.S. rainfed and irrigated maize, soybeans, and winter wheat",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3129661264,2021,Environmental Research Letters,Estimating PM2.5-related premature mortality and morbidity associated with future wildfire emissions in the western US,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3141459641,2021,Environmental Research Letters,"Fewer deep cyclones projected for the midlatitudes in a warming climate, but with more intense rainfall",high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W3193716821,2021,Environmental Research Letters,Future climate change significantly alters interannual wheat yield variability over half of harvested areas,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3195709273,2021,Environmental Research Letters,Global-scale changes to extreme ocean wave events due to anthropogenic warming,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4200456443,2021,Environmental Research Letters,Lengthening of summer season over the Northern Hemisphere under 1.5 °C and 2.0 °C global warming,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3164363972,2021,Environmental Research Letters,Near future changes to rain-on-snow events in Norway,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3210733196,2021,Environmental Research Letters,Planning maize hybrids adaptation to future climate change by integrating crop modelling with machine learning,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3164172951,2021,Environmental Research Letters,Projected sea level rise on the continental shelves of the China Seas and the dominance of mass contribution,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4200298778,2021,Environmental Research Letters,Rapidly changing high-latitude seasonality: implications for the 21st century carbon cycle in Alaska,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3163986423,2021,Environmental Research Letters,Responses of Arctic cyclones to biogeophysical feedbacks under future warming scenarios in a regional Earth system model,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3213572460,2021,Environmental Research Letters,Separating the impacts of heat stress events from rising mean temperatures on winter wheat yield of China,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3192797243,2021,Environmental Research Letters,The fate of the Caspian Sea under projected climate change and water extraction during the 21st century,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,radiative_forcing;rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3125557402,2021,Environmental Research Letters,Vulnerability of European wheat to extreme heat and drought around flowering under future climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3153344565,2021,Environmental Research Letters,Warm-season net CO<sub>2</sub> uptake outweighs cold-season emissions over Alaskan North Slope tundra under current and RCP8.5 climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3183181051,2021,Environmental Science & Policy,Projections of soil loss by water erosion in Europe by 2050,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3214546310,2021,Global Environmental Change,Assessing future vulnerability and risk of humanitarian crises using climate change and population projections within the INFORM framework,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3165075083,2021,Regional Environmental Change,"Climate change impacts on potential maize yields in Gambella Region, Ethiopia",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3196621406,2021,Regional Environmental Change,Land in Central America will become less suitable for coffee cultivation under climate change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3128477315,2021,Regional Environmental Change,Near future climate change projections with implications for the agricultural sector of three major Mediterranean islands,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W3129036441,2021,Regional Environmental Change,Possible changes in spatial distribution of walnut (Juglans regia L.) in Europe under warming climate,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3185463360,2021,Weather Climate and Society,Future Projections of Heat Mortality Risk for Major European Cities,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W3126064655,2021,Wiley Interdisciplinary Reviews Climate Change,Risks to future atoll habitability from climate‐driven environmental changes,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4285603651,2022,Climate Risk Management,Simulating the climate change impacts and evaluating potential adaptation strategies for irrigated corn production in Northern High Plains of Texas,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4214644215,2022,Climatic Change,Assessing the impacts of climate change on climatic extremes in the Congo River Basin,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4309386259,2022,Climatic Change,"Climate change implications for olive flowering in Crete, Greece: projections based on historical data",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4283156781,2022,Climatic Change,Evapotranspiration in hydrological models under rising CO2: a jump into the unknown,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4280630566,2022,Climatic Change,Modelling the effects of climate change on the profitability of Australian farms,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4285045584,2022,Climatic Change,Unravelling the effect of climate change on fire danger and fire behaviour in the Transboundary Biosphere Reserve of Meseta Ibérica (Portugal-Spain),ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4307139637,2022,Earth s Future,A High‐End Estimate of Sea Level Rise for Practitioners,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal;default_future_signal,False,True,False,True,True,rcp85;ssp585,not_reviewed,
https://openalex.org/W4309858938,2022,Earth s Future,Detectable Increase in Global Land Areas Susceptible to Precipitation Reversals Under the RCP8.5 Scenario,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4220768721,2022,Earth s Future,Heavy Precipitation Impacts on Nitrogen Loading to the Gulf of Mexico in the 21st Century: Model Projections Under Future Climate Scenarios,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4285390462,2022,Earth s Future,High‐Resolution Data Sets for Global Carbonate and Silicate Rock Weathering Carbon Sinks and Their Change Trends,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4300865713,2022,Earth s Future,"More Frequent, Intense, and Extensive Rainfall Events in a Strongly Warming Arctic",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,cmip6;rcp85,not_reviewed,
https://openalex.org/W4290644642,2022,Earth s Future,Projected Changes and Time of Emergence of Temperature Extremes Over Australia in CMIP5 and CMIP6,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,cmip6;rcp85;representative_concentration_pathway;scenariomip,not_reviewed,
https://openalex.org/W4313366929,2022,Earth s Future,Projected Impact of Increased Global Warming on Heat Stress and Exposed Population Over Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4283025356,2022,Earth s Future,Projected Increases in Global Terrestrial Net Primary Productivity Loss Caused by Drought Under Climate Change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4292550327,2022,Environmental Research Letters,A transiting temperate-subtropical mixed forest: carbon cycle projection and uncertainty,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4205407389,2022,Environmental Research Letters,Bottom-up drivers of future fire regimes in western boreal North America,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4282923278,2022,Environmental Research Letters,CO<sub>2</sub> fertilization of crops offsets yield losses due to future surface ozone damage and climate change,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4220968829,2022,Environmental Research Letters,Climate change challenges efficiency of inter-basin water transfers in alleviating water stress,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4283029761,2022,Environmental Research Letters,Climate change-induced peatland drying in Southeast Asia,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
