"RelativePath","Title","Status","Reason","OldHero","NewHero","LeadCandidate","LeadLineNumber","FirstHeadingLineNumber","Localized","CaptionMigrated","BodyImageRemoved","Changed","Error"
"content/essays/what-i-learned-from-writing-100-essays-on-medium-in-2025.md","Writing 100 Essays on Medium","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/what-i-learned-from-writing-100-essays-on-medium-in-2025/85db9a233bbe2b8ce8b37bf2cffb170d82db88760fa0ebb3fb2e14a0e881e798.png","/images/medium/what-i-learned-from-writing-100-essays-on-medium-in-2025/85db9a233bbe2b8ce8b37bf2cffb170d82db88760fa0ebb3fb2e14a0e881e798.png","https://cdn-images-1.medium.com/max/800/1*xtkBTl6UcTpHknHMumnK1g.png","45","27","False","False","False","False",""
"content/essays/what-is-risk-a-four-part-framework.md","What Is Risk? A Four-Part Framework","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/what-is-risk-a-four-part-framework/c5d17c0978b1a86a5144dea14f43e6da15d3559347c45d71edd7d9a334e79ab2.jpeg","/images/medium/what-is-risk-a-four-part-framework/c5d17c0978b1a86a5144dea14f43e6da15d3559347c45d71edd7d9a334e79ab2.jpeg","https://cdn-images-1.medium.com/max/800/1*dBtWAf3dFNQrhSHjycm4CQ.png","42","5","False","False","False","False",""
"content/essays/who-is-pascal-siakam.md","Who Is Pascal Siakam?","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/who-is-pascal-siakam/fc07487bf85147720fa1d0b703e5376e41a87a5c9317981a0237e4a15b0f8a68.jpeg","/images/medium/who-is-pascal-siakam/fc07487bf85147720fa1d0b703e5376e41a87a5c9317981a0237e4a15b0f8a68.jpeg","/images/medium/who-is-pascal-siakam/d4f3b8c59285252bb4007663892e623eba03ae3ed49b6c61eb9b57fcc5106af5.jpeg","16","14","False","False","False","False",""
"content/essays/whos-drinking-all-the-modelo.md","Who’s Drinking All the Modelo?","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/whos-drinking-all-the-modelo/645c97bb67718c4a25f3e5346039652a55d3a68b8dcd233530934b530f8e41a4.jpg","/images/medium/whos-drinking-all-the-modelo/645c97bb67718c4a25f3e5346039652a55d3a68b8dcd233530934b530f8e41a4.jpg","https://cdn-images-1.medium.com/max/800/0*qC97rJHQTP_uYDbp","9","7","False","False","False","False",""
"content/essays/whos-really-funding-terror.md","Who’s Really Funding Terror?","SKIPPED_CURRENT_HERO_WINS","Essay already has a non-placeholder hero.","/images/medium/whos-really-funding-terror/f7c9bf9f76e3c75c9b18d4e0740bbe303406e81e801c0fb82a9a60efa0128223.jpg","/images/medium/whos-really-funding-terror/f7c9bf9f76e3c75c9b18d4e0740bbe303406e81e801c0fb82a9a60efa0128223.jpg","/images/medium/whos-really-funding-terror/e30a38e8e76db2b2db83590d4d4d2a3e74ac65c950419a48ba77545a1efadc76.png","11","15","False","False","False","False",""
"content/essays/whos-responsible-for-building-in-the-floodplain.md","Who’s Responsible for Building in the Floodplain?","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/whos-responsible-for-building-in-the-floodplain/921f46f4d09c0c7ddcc7a9ad8642115e20fea0355d83ec02b6a06e1d9fe8f1ed.jpeg","/images/medium/whos-responsible-for-building-in-the-floodplain/921f46f4d09c0c7ddcc7a9ad8642115e20fea0355d83ec02b6a06e1d9fe8f1ed.jpeg","https://cdn-images-1.medium.com/max/800/1*s1YZ3DPZ-5fdxbGRHphSqQ@2x.jpeg","45","22","False","False","False","False",""
"content/essays/why-a-return-to-the-gold-standard-would-break-the-economy.md","Returning to the Gold Standard Will Break the Economy","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/why-a-return-to-the-gold-standard-would-break-the-economy/b20b0f68d3f48fd5a5a22035ff5ff670094552486b74d98c6a1d5c3e71346552.jpeg","/images/medium/why-a-return-to-the-gold-standard-would-break-the-economy/b20b0f68d3f48fd5a5a22035ff5ff670094552486b74d98c6a1d5c3e71346552.jpeg","https://cdn-images-1.medium.com/max/800/1*k9DZ8Jad4LNnzqkr1UXedw@2x.jpeg","18","16","False","False","False","False",""
"content/essays/why-more-people-are-choosing-chilis-over-mcdonald-s-in-2025.md","Why More People Are Choosing Chili’s Over McDonald’s in 2025","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/why-more-people-are-choosing-chilis-over-mcdonald-s-in-2025/04b2dcb77098c7f62348da1aab95730f03b92e9a41e694cdbafe3526e942b6cf.jpeg","/images/medium/why-more-people-are-choosing-chilis-over-mcdonald-s-in-2025/04b2dcb77098c7f62348da1aab95730f03b92e9a41e694cdbafe3526e942b6cf.jpeg","/images/medium/why-more-people-are-choosing-chilis-over-mcdonald-s-in-2025/faeba248f5c4b477b0279bce3e50a3e56ca29c1c3505b077b7c671397ec43d73.jpeg","33","2","False","False","False","False",""
"content/essays/why-oberfell-will-not-be-overturned.md","Why Obergefell will not be Overturned","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/why-oberfell-will-not-be-overturned/642b3a0d97b101a5a53bac29390f2ee60d1274d06a06a073c3b77717181a160c.jpeg","/images/medium/why-oberfell-will-not-be-overturned/642b3a0d97b101a5a53bac29390f2ee60d1274d06a06a073c3b77717181a160c.jpeg","https://cdn-images-1.medium.com/max/800/1*981wmaaNYDSDykUicX-PqA@2x.jpeg","26",,"False","False","False","False",""
"content/essays/why-superintelligence-strategy-gets-ai-governance-wrong.md","Why Superintelligence Strategy Gets AI Governance Wrong","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/why-superintelligence-strategy-gets-ai-governance-wrong/592a776fa55614bb3243e96906209f473062b1a05f10601d963ac0b4face73a7.jpeg","/images/medium/why-superintelligence-strategy-gets-ai-governance-wrong/592a776fa55614bb3243e96906209f473062b1a05f10601d963ac0b4face73a7.jpeg","https://cdn-images-1.medium.com/max/800/1*MFDq2UEpeLeIWnrq7WKZow@2x.jpeg","21",,"False","False","False","False",""
"content/essays/why-the-mexican-navy-ship-cuauhtc3a9moc-crashed-into-the-brooklyn-bridge-c9e21ab4b72e.md","Why did the Mexican Navy Ship Cuauhtémoc Crash Into the Brooklyn Bridge?","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","","","/images/medium/why-the-mexican-navy-ship-cuauhtc3a9moc-crashed-into-the-brooklyn-bridge-c9e21ab4b72e/d4ac2578972d0ab429bdc550e9efe6207616d5d9f20255765c44440108966e92.jpeg","9","5","False","False","False","False",""
"content/essays/why-we-celebrate-memorial-day-origins-traditions-and-importance.md","Why Do We Celebrate Memorial Day? Origins, Traditions, and Importance","REVIEW_LEAD_OUTSIDE_HEURISTIC","First body image falls outside the lead-image heuristic.","/images/medium/why-we-celebrate-memorial-day-origins-traditions-and-importance/ff5282d7bd36ea86362477bec408be437387519e4fe6b73ee9caa9170a6d6b26.jpeg","/images/medium/why-we-celebrate-memorial-day-origins-traditions-and-importance/ff5282d7bd36ea86362477bec408be437387519e4fe6b73ee9caa9170a6d6b26.jpeg","/images/medium/why-we-celebrate-memorial-day-origins-traditions-and-importance/81bd4267541304d0e06fe38cb98b64e6da7a20bc3aeeb5930259fa7f804475e2.jpeg","21","5","False","False","False","False",""
"content/essays/you-cant-outrun-the-calculator.md","You Can’t Outrun the Calculator","SKIPPED_CURRENT_HERO_WINS","Essay already has a non-placeholder hero.","/images/medium/you-cant-outrun-the-calculator/664e2a13dae8e16d03f09387d1dd13a4883bf046dae2231f77b3ef1e5a38500a.jpg","/images/medium/you-cant-outrun-the-calculator/664e2a13dae8e16d03f09387d1dd13a4883bf046dae2231f77b3ef1e5a38500a.jpg","https://cdn-images-1.medium.com/max/800/0*-Xrt7U9FyfsFMeFK","8",,"False","False","False","False",""
"content/essays/you-paid-for-that-ct-scan.md","You Paid For That CT Scan.","SKIPPED_NO_LEAD_CANDIDATE","No body image found.","/images/medium/you-paid-for-that-ct-scan/c726f9cdfc914b7f1c2e01abf0819a58f23c143da6d5776a1527cd77b6690497.jpg","/images/medium/you-paid-for-that-ct-scan/c726f9cdfc914b7f1c2e01abf0819a58f23c143da6d5776a1527cd77b6690497.jpg","",,"13","False","False","False","False",""
